organism_name	intraspecific_name	lineage	genome_assembly_id	taxonomy_id	bioproject	biosample	sra_run_id	ngs_read_file_source	ref_org	isolate_identifiers	selection_notes	lab_name	files_processed
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578761	SRR23696747	SRA	No	PDT001654012.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578756	SRR23696714	SRA	No	PDT001653979.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578703	SRR23696703	SRA	No	PDT001653968.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578704	SRR23696702	SRA	No	PDT001653967.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578701	SRR23696705	SRA	No	PDT001653970.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578705	SRR23696701	SRA	No	PDT001653966.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578707	SRR23696699	SRA	No	PDT001653964.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578709	SRR23696697	SRA	No	PDT001653962.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578759	SRR23696711	SRA	No	PDT001653976.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578708	SRR23696698	SRA	No	PDT001653963.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578711	SRR23696694	SRA	No	PDT001653959.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578764	SRR23696744	SRA	No	PDT001654009.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578762	SRR23696746	SRA	No	PDT001654011.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578710	SRR23696696	SRA	No	PDT001653961.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578758	SRR23696712	SRA	No	PDT001653977.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578757	SRR23696713	SRA	No	PDT001653978.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578706	SRR23696700	SRA	No	PDT001653965.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578755	SRR23696646	SRA	No	PDT001653911.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
