organism_name	infraspecific_name	lineage	genome_assembly_id	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	strain	bioproject	biosample	sra_run_id	ngs_read_file_name	ngs_read_file_source	ngs_gc_content	avg_phred_score	min_read_length	num_reads_unique	pos_outlier_count	avg_read_length	max_read_length	strategy	wgs_accession	instrument	id_method	codon_table	percent_coding	percent_not_coding	density_n_per_read	complexity_percent	non_complex_percent	avg_quality_a	avg_quality_t	avg_quality_g	avg_quality_c	count_a	count_c	count_g	count_t
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_9.fastq	SRA	39.42	9.206	2		693	3009.2989	18485	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.01|0.01|0.01|0.01|0.01|0.03|0.01|0.01|0.01|0.01|0.01|0.03|0.01|0.01|0.01|0.01|0.01|0.01|0.01	0.99|0.99|0.99|0.99|0.99|0.97|0.99|0.99|0.99|0.99|0.99|0.97|0.99|0.99|0.99|0.99|0.99|0.99|0.99	0|1|2|3|4|6|7|13|15|19	98.7	1.3	8.789	9.191	9.546	9.553	420866	262550	265318	390404
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_11.fastq	SRA	42.09	9.4172	2		3548	2725.784	27796	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.0|0.0|0.0|0.0|0.0|0.02|0.0|0.0|0.0|0.0|0.0|0.02|0.01|0.0|0.0|0.0|0.0|0.0|0.0	1.0|1.0|1.0|1.0|1.0|0.98|1.0|1.0|1.0|1.0|1.0|0.98|0.99|1.0|1.0|1.0|1.0|1.0|1.0	0|1|3|4|8|13|24	99.4	0.6	9.009	9.369	9.736	9.749	278670	193915	193885	254845
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_13.fastq	SRA	43.83	9.6308	1		213	2161.0166	9089	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.0|0.01|0.01|0.01|0.01|0.04|0.01|0.01|0.0|0.0|0.01|0.03|0.01|0.01|0.01|0.0|0.01|0.01|0.0	1.0|0.99|0.99|0.99|0.99|0.96|0.99|0.99|1.0|1.0|0.99|0.97|0.99|0.99|0.99|1.0|0.99|0.99|1.0	0|1|2|4|5|6|11|19	98	2	9.216	9.569	9.967	9.917	187376	142148	142943	177999
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_15.fastq	SRA	42.89	9.566	5		1740	2281.3071	20412	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.0|0.0|0.01|0.01|0.01|0.04|0.01|0.01|0.0|0.0|0.01|0.04|0.01|0.01|0.0|0.0|0.01|0.01|0.0	1.0|1.0|0.99|0.99|0.99|0.96|0.99|0.99|1.0|1.0|0.99|0.96|0.99|0.99|1.0|1.0|0.99|0.99|1.0	0|1|2|3|5|7	99.6	0.4	9.217	9.456	9.837	9.913	169147	124797	123719	161789
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_17.fastq	SRA	43.74	9.6778	30		1038	2204.2019	14431	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.01|0.01|0.02|0.02|0.02|0.05|0.02|0.02|0.01|0.01|0.02|0.03|0.02|0.02|0.01|0.01|0.02|0.02|0.01	0.99|0.99|0.98|0.98|0.98|0.95|0.98|0.98|0.99|0.99|0.98|0.97|0.98|0.98|0.99|0.99|0.98|0.98|0.99	0|1|2|5	99.5	0.5	9.352	9.587	9.935	9.963	134940	102963	102410	129182
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_19.fastq	SRA	43.43	9.8279	21		557	2055.7667	12925	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.01|0.01|0.02|0.02|0.02|0.06|0.02|0.02|0.01|0.01|0.02|0.06|0.01|0.02|0.01|0.01|0.02|0.02|0.01	0.99|0.99|0.98|0.98|0.98|0.94|0.98|0.98|0.99|0.99|0.98|0.94|0.99|0.98|0.99|0.99|0.98|0.98|0.99	0|1	99.4	0.6	9.405	9.684	10.133	10.268	107246	80764	79956	102072
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_21.fastq	SRA	44.61	9.9582	1		1853	1881.7466	9465	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.02|0.01|0.03|0.03|0.03|0.05|0.03|0.03|0.02|0.02|0.03|0.05|0.02|0.03|0.01|0.02|0.03|0.03|0.02	0.98|0.99|0.97|0.97|0.97|0.95|0.97|0.97|0.98|0.98|0.97|0.95|0.98|0.97|0.99|0.98|0.97|0.97|0.98	0|1	98.6	1.4	9.536	9.936	10.247	10.235	78312	60665	61889	73869
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_23.fastq	SRA	44.85	10.1269	50		427	1770.6452	4201	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.01|0.02|0.02|0.02|0.02|0.04|0.02|0.02|0.01|0.01|0.02|0.04|0.02|0.02|0.01|0.01|0.02|0.02|0.01	0.99|0.98|0.98|0.98|0.98|0.96|0.98|0.98|0.99|0.99|0.98|0.96|0.98|0.98|0.99|0.99|0.98|0.98|0.99	0|1|2|3|4	99.2	0.8	9.742	10.1	10.391	10.378	61690	49304	49171	59395
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_25.fastq	SRA	45.38	10.1059	24		260	1750.5368	3674	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.02|0.02|0.03|0.03|0.03|0.04|0.03|0.03|0.02|0.02|0.03|0.06|0.02|0.03|0.02|0.02|0.03|0.03|0.02	0.98|0.98|0.97|0.97|0.97|0.96|0.97|0.97|0.98|0.98|0.97|0.94|0.98|0.97|0.98|0.98|0.97|0.97|0.98	0|1|2	97.9	2.1	9.775	10.148	10.272	10.295	46081	36921	38539	44760
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_27.fastq	SRA	46.04	10.1884	4		72	1581.3158	2294	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.03|0.01|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.07|0.03|0.03|0.03|0.03|0.03|0.03|0.03	0.97|0.99|0.97|0.97|0.97|0.95|0.97|0.97|0.97|0.97|0.97|0.93|0.97|0.97|0.97|0.97|0.97|0.97|0.97	0|1|3	97.4	2.6	9.929	10.194	10.34	10.339	32966	27970	27362	31882
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_29.fastq	SRA	45.04	9.9456	13		521	1456.4314	4405	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.02|0.02|0.02|0.02|0.02|0.1|0.02|0.02|0.02|0.02|0.02|0.22|0.02|0.02|0.02|0.02|0.02|0.02|0.02	0.98|0.98|0.98|0.98|0.98|0.9|0.98|0.98|0.98|0.98|0.98|0.78|0.98|0.98|0.98|0.98|0.98|0.98|0.98	0|1|11	98	2	9.603	9.99	10.194	10.065	20721	16427	17030	20100
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_2.fastq	SRA	30.89	7.3495	7		3338	17965.625	32768	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.0|0.0|0.0|0.0|0.0|0.12|0.0|0.0|0.0|0.0|0.0|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0	1.0|1.0|1.0|1.0|1.0|0.88|1.0|1.0|1.0|1.0|1.0|0.88|1.0|1.0|1.0|1.0|1.0|1.0|1.0	1|7|15	87.5	12.5	6.938	7.476	7.6	7.448	54457	22770	22967	47775
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_4.fastq	SRA	27.45	9.8034	4543		5445	13233	13242	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0	1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0	1	100	0	9.915	9.515	9.907	10.219	4274	2193	1440	5326
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80875	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046730	SRR12046730_31.fastq	SRA	48.08	9.4937	18		110	1022	1870	WGS		PacBio RS	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.05|0.05|0.05|0.05|0.05|0.32|0.05|0.05|0.05|0.05|0.05|0.26|0.11|0.05|0.11|0.05|0.05|0.05|0.05	0.95|0.95|0.95|0.95|0.95|0.68|0.95|0.95|0.95|0.95|0.95|0.74|0.89|0.95|0.89|0.95|0.95|0.95|0.95	0|1|3	94.7	5.3	9.266	9.467	9.722	9.554	5247	4809	4528	4834
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80876	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046731	SRR12046731_1.fastq	SRA	28.67	39.1038	3		0	151.8356	151	WGS		Illumina HiSeq 4000	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.75|0.34|0.78|0.78|0.78|1.0|0.78|0.78|0.75|0.75|0.78|0.99|0.79|0.78|0.35|0.75|0.78|0.78|0.75	0.25|0.66|0.22|0.22|0.22|0.0|0.22|0.22|0.25|0.25|0.22|0.01|0.21|0.22|0.65|0.25|0.22|0.22|0.25	0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|47|48|49|50	58.9	41.1	39.242	39.117	38.976	38.858	441056261	178370764	176164692	440815541
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026675.1	1502	ARGOS_000019	v1.4	HIVEAWS	80876	FDAARGOS_931	PRJNA231221	SAMN13450461	SRR12046731	SRR12046731_2.fastq	SRA	28.25	35.0652	3		0	151.5238	151	WGS		Illumina HiSeq 4000	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.7|0.32|0.74|0.74|0.74|1.0|0.74|0.74|0.7|0.7|0.74|0.99|0.75|0.74|0.34|0.7|0.74|0.74|0.7	0.3|0.68|0.26|0.26|0.26|0.0|0.26|0.26|0.3|0.3|0.26|0.01|0.25|0.26|0.66|0.3|0.26|0.26|0.3	0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39|41|43|44|47|48	55.4	44.6	35.329	35.883	33.753	33.621	440897962	172890295	176444630	446146849
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026995.1	1502	ARGOS_000019	v1.4	HIVEAWS	80877	FDAARGOS_905	PRJNA231221	SAMN13450435	SRR12045576	SRR12045576_1.fastq	SRA	28.74	37.5002	4		0	151.3707	151	WGS		Illumina HiSeq 4000	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.74|0.33|0.77|0.77|0.77|1.0|0.77|0.77|0.74|0.74|0.77|0.99|0.78|0.77|0.35|0.74|0.77|0.77|0.74	0.26|0.67|0.23|0.23|0.23|0.0|0.23|0.23|0.26|0.26|0.23|0.01|0.22|0.23|0.65|0.26|0.23|0.23|0.26	0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	59.6	40.4	38.612	36.391	37.408	37.559	315245543	126969933	126181062	312295251
Clostridium perfringens		cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium	GCA_016026995.1	1502	ARGOS_000019	v1.4	HIVEAWS	80877	FDAARGOS_905	PRJNA231221	SAMN13450435	SRR12045576	SRR12045576_2.fastq	SRA	28.71	35.9566	6		0	151.6006	151	WGS		Illumina HiSeq 4000	Phenotypic and Molecular Methods	Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear	0.72|0.33|0.76|0.76|0.76|1.0|0.76|0.76|0.72|0.72|0.76|0.99|0.77|0.76|0.35|0.72|0.76|0.76|0.72	0.28|0.67|0.24|0.24|0.24|0.0|0.24|0.24|0.28|0.28|0.24|0.01|0.23|0.24|0.65|0.28|0.24|0.24|0.28	0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|61	58.3	41.7	34.717	36.822	36.264	36.553	312278477	126106391	126682577	315527865
