organism_name	infraspecific_name	assembled_genome_acc	genome_assembly_id	representative_genome_acc	representative_genome_org	representative_genome_uniprot_acc	lineage	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	assembly_file_source	genomic_section	num_chromosomes	num_genes	assembly_gc_content	length	size_gaps	size_contigs	contig_percentile	contig_momentum	coverage_contigs	cnt_contigs	coverage_gaps	cnt_gaps	gap_percentile	genome_coverage	n50	n75	n90	n95	l50	l75	l90	l95	phred_average	count_major_mutations	count_major_indels	mutation_momentum	indels_momentum	major_mutation_momentum	major_indels_momentum	alignment_anisotropy	overhang_momentum	aligned_momentum	entropic_momentum	reads_unaligned	percent_reads_unaligned	percent_reads_aligned	reads_aligned	assembly_level	rpkm
Candida albicans		JABWAD010000022	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.10%	1222742	0	1222742	100.00%	493.445	493	1		0	0.00%	493	1222742	1222742	1222742	1222742	1	1	1	1	24.956152	117	301	0.017406	0.001075	0.549719	0.028273	36.405435	37.712858	0.750266	0.917613	2234063	4.96%	7.18%	3237662	Contig	61.795511
Candida albicans		JABWAD010000023	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	30.70%	36056	0	36056	100.00%	331.747	331	1		0	0.00%	331	36056	36056	36056	36056	1	1	1	1	22.021688	2	15	0.021616	4.00E-05	0.545	0.001284	37.129992	2.031382	0.629751	0.913433	2234063	4.96%	0.12%	54527	Contig	35.293466
Candida albicans		JABWAD010000024	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.75%	40898	0	40898	100.00%	302.206	302	1		0	0.00%	302	40898	40898	40898	40898	1	1	1	1	21.431806	0	12	0.022133	4.60E-05	0	0.000893	37.01335	2.091788	0.683717	0.936384	2234063	4.96%	0.12%	54981	Contig	31.374067
Candida albicans		JABWAD010000025	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	35.10%	31441	0	31441	100.00%	307.092	307	1		0	0.00%	307	31441	31441	31441	31441	1	1	1	1	21.318234	0	10	0.021741	3.70E-05	0	0.000663	37.137909	1.962665	0.624974	0.87129	2234063	4.96%	0.09%	42354	Contig	31.438248
Candida albicans		JABWAD010000026	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.69%	55900	0	55900	100.00%	355.878	355	1		0	0.00%	355	55900	55900	55900	55900	1	1	1	1	0	0	20	0.023167	7.30E-05	0	0.001205	36.741538	3.423854	0.66999	0.944931	2234063	4.96%	0.17%	78085	Contig	32.599884
Candida albicans		JABWAD010000027	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.01%	749139	0	749139	100.00%	495.796	495	1		0	0.00%	495	749139	749139	749139	749139	1	1	1	1	24.200182	191	316	0.018878	0.000708	0.534024	0.026765	36.424394	25.127785	0.744338	0.921639	2234063	4.96%	4.22%	1903371	Contig	59.29544
Candida albicans		JABWAD010000028	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.49%	592770	0	592770	100.00%	466.065	466	1		0	0.00%	466	592770	592770	592770	592770	1	1	1	1	23.809891	218	343	0.019901	0.000588	0.576983	0.030278	36.50342	21.927183	0.724843	0.905419	2234063	4.96%	3.12%	1404659	Contig	55.302523
Candida albicans		JABWAD010000029	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.81%	52590	0	52590	100.00%	329.079	329	1		0	0.00%	329	52590	52590	52590	52590	1	1	1	1	0	5	48	0.023583	6.80E-05	0.73968	0.003626	36.956608	3.397998	0.647603	0.856264	2234063	4.96%	0.16%	70162	Contig	31.135729
Candida albicans		JABWAD010000030	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	35.45%	204065	0	204065	100.00%	408.179	408	1		0	0.00%	408	204065	204065	204065	204065	1	1	1	1	22.051851	101	168	0.021888	0.000232	0.663955	0.014653	36.769608	8.46426	0.730264	0.886727	2234063	4.96%	0.87%	390219	Contig	44.627251
Candida albicans		JABWAD010000031	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.97%	36915	0	36915	100.00%	500.472	500	1		0	0.00%	500	36915	36915	36915	36915	1	1	1	1	0	4	80	0.024733	4.80E-05	0.723	0.005513	37.357551	2.803219	0.594143	0.847623	2234063	4.96%	0.43%	194310	Contig	122.843599
Candida albicans		JABWAD010000032	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	37.08%	45630	0	45630	100.00%	308.34	308	1		0	0.00%	308	45630	45630	45630	45630	1	1	1	1	22.305457	2	32	0.020868	5.10E-05	0.55705	0.002172	37.122156	2.638434	0.655333	0.842207	2234063	4.96%	0.14%	65242	Contig	33.368528
Candida albicans		JABWAD010000033	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.24%	41851	0	41851	100.00%	316.171	316	1		0	0.00%	316	41851	41851	41851	41851	1	1	1	1	22.164584	22	25	0.022808	4.60E-05	0.632832	0.00195	36.909393	2.096619	0.666141	0.892802	2234063	4.96%	0.13%	60855	Contig	33.935221
Candida albicans		JABWAD010000034	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.42%	56563	0	56563	100.00%	313.423	313	1		0	0.00%	313	56563	56563	56563	56563	1	1	1	1	0	8	101	0.022472	6.80E-05	0.783412	0.00716	36.534908	2.910839	0.707645	0.924791	2234063	4.96%	0.17%	75967	Contig	31.343883
Candida albicans		JABWAD010000035	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	32.90%	49228	0	49228	100.00%	358.997	358	1		0	0.00%	358	49228	49228	49228	49228	1	1	1	1	0	0	27	0.024917	6.60E-05	0	0.00178	36.856261	3.071759	0.664979	0.933721	2234063	4.96%	0.15%	66930	Contig	31.729913
Candida albicans		JABWAD010000036	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.59%	32910	0	32910	100.00%	363.83	363	1		0	0.00%	363	32910	32910	32910	32910	1	1	1	1	0	2	28	0.02513	4.30E-05	0.57	0.002022	36.97557	2.296993	0.623237	0.913499	2234063	4.96%	0.10%	47337	Contig	33.56859
Candida albicans		JABWAD010000037	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.25%	681760	0	681760	100.00%	441.111	441	1		0	0.00%	441	681760	681760	681760	681760	1	1	1	1	24.196337	210	253	0.019034	0.000654	0.54196	0.021201	36.445311	22.709364	0.750892	0.884575	2234063	4.96%	3.38%	1523685	Contig	52.15836
Candida albicans		JABWAD010000038	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	32.09%	57202	0	57202	100.00%	304.866	304	1		0	0.00%	304	57202	57202	57202	57202	1	1	1	1	0	8	12	0.024104	7.50E-05	0.723688	0.000784	36.748925	3.580483	0.657782	0.832054	2234063	4.96%	0.16%	72317	Contig	29.50458
Candida albicans		JABWAD010000039	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	30.37%	31993	0	31993	100.00%	310.225	310	1		0	0.00%	310	31993	31993	31993	31993	1	1	1	1	0	0	33	0.024508	4.40E-05	0	0.002129	38.008721	2.002859	0.669411	0.92866	2234063	4.96%	0.09%	39633	Contig	28.910941
Candida albicans		JABWAD010000040	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	30.27%	41134	0	41134	100.00%	306.927	306	1		0	0.00%	306	41134	41134	41134	41134	1	1	1	1	0	0	37	0.023893	4.90E-05	0	0.002537	37.53615	2.205226	0.668613	0.927388	2234063	4.96%	0.12%	54889	Contig	31.141866
Candida albicans		JABWAD010000041	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	32.64%	50725	0	50725	100.00%	321.328	321	1		0	0.00%	321	50725	50725	50725	50725	1	1	1	1	0	1	82	0.024666	6.90E-05	0.8292	0.005816	36.740897	3.408208	0.655195	0.936085	2234063	4.96%	0.14%	64151	Contig	29.514921
Candida albicans		JABWAD010000042	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	30.27%	38883	0	38883	100.00%	322.474	322	1		0	0.00%	322	38883	38883	38883	38883	1	1	1	1	0	1	31	0.023812	5.00E-05	0.582	0.002161	37.222822	2.335381	0.688526	0.92699	2234063	4.96%	0.11%	50371	Contig	30.232987
Candida albicans		JABWAD010000043	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	30.25%	47699	0	47699	100.00%	308.035	308	1		0	0.00%	308	47699	47699	47699	47699	1	1	1	1	21.123273	11	33	0.023093	5.60E-05	0.648118	0.002645	37.010294	2.301361	0.702372	0.771753	2234063	4.96%	0.14%	64948	Contig	31.777283
Candida albicans		JABWAD010000044	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	36.24%	39102	0	39102	100.00%	376.529	376	1		0	0.00%	376	39102	39102	39102	39102	1	1	1	1	0	0	6	0.024568	5.70E-05	0	0.000378	36.684211	3.365488	0.602245	0.840003	2234063	4.96%	0.11%	48359	Contig	28.862809
Candida albicans		JABWAD010000045	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.07%	38581	0	38581	100.00%	288.711	288	1		0	0.00%	288	38581	38581	38581	38581	1	1	1	1	21.885747	4	26	0.022724	4.30E-05	0.69885	0.002151	37.125761	1.933383	0.657491	0.890492	2234063	4.96%	0.12%	52492	Contig	31.752644
Candida albicans		JABWAD010000046	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.82%	283891	0	283891	100.00%	524.969	524	1		0	0.00%	524	283891	283891	283891	283891	1	1	1	1	24.112853	129	112	0.019914	0.000275	0.543722	0.010666	36.458556	10.686976	0.709385	0.909169	2234063	4.96%	2.04%	920385	Contig	75.66206
Candida albicans		JABWAD010000047	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	41.08%	48622	0	48622	100.00%	275.078	275	1		0	0.00%	275	48622	48622	48622	48622	1	1	1	1	0	2	7	0.022608	6.40E-05	0.77725	0.0006	37.252067	2.771337	0.685306	0.871121	2234063	4.96%	0.12%	54901	Contig	26.351642
Candida albicans		JABWAD010000048	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.05%	39236	0	39236	100.00%	284.61	284	1		0	0.00%	284	39236	39236	39236	39236	1	1	1	1	0	1	27	0.02483	5.50E-05	0.8961	0.001728	36.7526	3.204742	0.605353	0.901739	2234063	4.96%	0.10%	43158	Contig	25.670648
Candida albicans		JABWAD010000049	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.23%	278277	0	278277	100.00%	549.551	549	1		0	0.00%	549	278277	278277	278277	278277	1	1	1	1	23.151687	120	179	0.021029	0.000289	0.532157	0.014712	36.501274	10.468495	0.736031	0.916488	2234063	4.96%	1.64%	739133	Contig	61.987701
Candida albicans		JABWAD010000050	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	36.37%	204007	0	204007	100.00%	553.275	553	1		0	0.00%	553	204007	204007	204007	204007	1	1	1	1	21.147451	28	39	0.021423	0.00024	0.55245	0.002788	36.530864	9.343924	0.722206	0.927038	2234063	4.96%	1.12%	506150	Contig	57.902114
Candida albicans		JABWAD010000051	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	31.87%	90556	0	90556	100.00%	2217.785	2217	1		0	0.00%	2217	90556	90556	90556	90556	1	1	1	1	0	2	9	0.024723	0.00012	1	0.000608	36.787767	4.229669	0.73573	0.890553	2234063	4.96%	3.36%	1514332	Contig	390.269058
Candida albicans		JABWAD010000052	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.30%	427555	0	427555	100.00%	693.635	693	1		0	0.00%	693	427555	427555	427555	427555	1	1	1	1	22.846988	1	45	0.019537	0.000435	0.513	0.002666	36.451161	15.283881	0.752426	0.890337	2234063	4.96%	3.03%	1364403	Contig	74.475071
Candida albicans		JABWAD010000053	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	41.60%	63231	0	63231	100.00%	1193.083	1193	1		0	0.00%	1193	63231	63231	63231	63231	1	1	1	1	0	13	72	0.03593	0.000144	0.729923	0.004332	39.660973	4.122737	0.786109	0.743628	2234063	4.96%	0.16%	72660	Contig	26.817951
Candida albicans		JABWAD010000054	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	32.77%	15214	0	15214	100.00%	58.121	58	1		0	0.00%	58	15214	15214	15214	15214	1	1	1	1	0	17	109	0.03495	3.00E-05	0.725882	0.009063	40.592809	2.121581	0.454269	0.917446	2234063	4.96%	0.01%	2542	Contig	3.899352
Candida albicans		JABWAD010000055	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.78%	1478462	0	1478462	100.00%	479.311	479	1		0	0.00%	479	1478462	1478462	1478462	1478462	1	1	1	1	25.372391	783	1187	0.018851	0.001305	0.577997	0.103837	36.496845	45.512542	0.740282	0.911496	2234063	4.96%	10.47%	4718865	Contig	74.488227
Candida albicans		JABWAD010000056	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	35.06%	94345	0	94345	100.00%	321.54	321	1		0	0.00%	321	94345	94345	94345	94345	1	1	1	1	0	13	48	0.022288	0.000116	0.615015	0.003701	37.124956	4.245752	0.751182	0.875583	2234063	4.96%	0.28%	126227	Contig	31.224366
Candida albicans		JABWAD010000057	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.34%	30819	0	30819	100.00%	290.488	290	1		0	0.00%	290	30819	30819	30819	30819	1	1	1	1	0	16	59	0.026465	4.30E-05	0.662031	0.003945	36.926117	2.56472	0.589515	0.90442	2234063	4.96%	0.08%	34683	Contig	26.263849
Candida albicans		JABWAD010000058	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.80%	168888	0	168888	100.00%	469.007	469	1		0	0.00%	469	168888	168888	168888	168888	1	1	1	1	22.257283	97	62	0.021371	0.000186	0.53369	0.004995	36.542573	7.511889	0.712322	0.914522	2234063	4.96%	0.81%	365010	Contig	50.438971
Candida albicans		JABWAD010000059	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.11%	833775	0	833775	100.00%	475.969	475	1		0	0.00%	475	833775	833775	833775	833775	1	1	1	1	25.368649	380	596	0.018593	0.000746	0.550034	0.052766	36.439001	25.70876	0.740153	0.909261	2234063	4.96%	4.64%	2090260	Contig	58.50752
Candida albicans		JABWAD010000060	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.38%	1229484	0	1229484	100.00%	461.394	461	1		0	0.00%	461	1229484	1229484	1229484	1229484	1	1	1	1	25.997299	652	680	0.018169	0.001071	0.564302	0.061132	36.409257	37.566495	0.738941	0.913785	2234063	4.96%	6.78%	3056590	Contig	58.019577
Candida albicans		JABWAD010000061	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.13%	1852889	0	1852889	100.00%	453.312	453	1		0	0.00%	453	1852889	1852889	1852889	1852889	1	1	1	1	26.083117	1066	1414	0.018021	0.001557	0.545769	0.122256	36.444133	55.214253	0.736843	0.905713	2234063	4.96%	10.31%	4650140	Contig	58.570223
Candida albicans		JABWAD010000062	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.04%	64416	0	64416	100.00%	457.945	457	1		0	0.00%	457	64416	64416	64416	64416	1	1	1	1	0	1	74	0.023679	8.70E-05	0.515	0.005375	38.313168	3.832921	0.71179	0.886995	2234063	4.96%	0.26%	119057	Contig	43.134169
Candida albicans		JABWAD010000063	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	34.26%	122090	0	122090	100.00%	399.151	399	1		0	0.00%	399	122090	122090	122090	122090	1	1	1	1	22.102474	43	82	0.021924	0.000136	0.540098	0.005485	36.621288	6.211746	0.680901	0.815378	2234063	4.96%	0.52%	234028	Contig	44.735055
Candida albicans		JABWAD010000064	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.78%	69237	0	69237	100.00%	355.145	355	1		0	0.00%	355	69237	69237	69237	69237	1	1	1	1	0	64	76	0.023338	8.20E-05	0.693034	0.006878	37.495125	3.462151	0.701332	0.890852	2234063	4.96%	0.24%	108932	Contig	36.717871
Candida albicans		JABWAD010000065	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	38.14%	52532	0	52532	100.00%	263.958	263	1		0	0.00%	263	52532	52532	52532	52532	1	1	1	1	0	93	248	0.034913	9.60E-05	0.624719	0.017472	37.826372	5.576715	0.558354	0.866262	2234063	4.96%	0.16%	71038	Contig	31.559277
Candida albicans		JABWAD010000066	GCA_014049485.1	GCF_000182965.3	Candida albicans (Yeast)	UP000536275	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Debaryomycetaceae; Candida/Lodderomyces clade; Candida	5476	ARGOS_000089	v1.6	HIVE	42906	NCBI	contig	69	7,252	33.92%	249454	0	249454	100.00%	449.846	449	1		0	0.00%	449	249454	249454	249454	249454	1	1	1	1	22.738858	164	274	0.021069	0.000269	0.644236	0.023344	36.795221	10.255063	0.716775	0.891704	2234063	4.96%	1.19%	538727	Contig	50.400927
